"Zipcode","ZipCodeType","City","State","LocationType","Lat","Long","Location","Decommisioned","TaxReturnsFiled","EstimatedPopulation","TotalWages"
"12203","STANDARD","ALBANY","NY","PRIMARY",42.66,-73.79,"NA-US-NY-ALBANY","false",13719,20438,551947856
"12204","STANDARD","ALBANY","NY","PRIMARY",42.66,-73.79,"NA-US-NY-ALBANY","false",3817,5912,169021163
"12205","STANDARD","ALBANY","NY","PRIMARY",42.66,-73.79,"NA-US-NY-ALBANY","false",14839,23888,537486590
"12206","STANDARD","ALBANY","NY","PRIMARY",42.66,-73.79,"NA-US-NY-ALBANY","false",6810,10549,163405935
"12207","STANDARD","ALBANY","NY","PRIMARY",42.66,-73.79,"NA-US-NY-ALBANY","false",679,984,12826093
"12208","STANDARD","ALBANY","NY","PRIMARY",42.66,-73.79,"NA-US-NY-ALBANY","false",9914,14663,383193916
"12209","STANDARD","ALBANY","NY","PRIMARY",42.66,-73.79,"NA-US-NY-ALBANY","false",5220,8069,171197495
"12210","STANDARD","ALBANY","NY","PRIMARY",42.66,-73.79,"NA-US-NY-ALBANY","false",4566,6363,128871903
"12211","STANDARD","ALBANY","NY","PRIMARY",42.66,-73.79,"NA-US-NY-ALBANY","false",6155,10624,368399273
"12212","PO BOX","ALBANY","NY","PRIMARY",42.66,-73.79,"NA-US-NY-ALBANY","false",289,414,11939846
"12214","UNIQUE","ALBANY","NY","PRIMARY",42.66,-73.79,"NA-US-NY-ALBANY","false",,,
"12220","PO BOX","ALBANY","NY","PRIMARY",42.66,-73.79,"NA-US-NY-ALBANY","false",,,
"12222","UNIQUE","ALBANY","NY","PRIMARY",42.66,-73.79,"NA-US-NY-ALBANY","false",,,
"12223","STANDARD","ALBANY","NY","PRIMARY",42.66,-73.79,"NA-US-NY-ALBANY","false",,,
"12224","PO BOX","ALBANY","NY","PRIMARY",42.66,-73.79,"NA-US-NY-ALBANY","false",,,
"12225","PO BOX","ALBANY","NY","PRIMARY",42.66,-73.79,"NA-US-NY-ALBANY","false",,,
"12226","STANDARD","ALBANY","NY","PRIMARY",42.66,-73.79,"NA-US-NY-ALBANY","false",,,
"12227","UNIQUE","ALBANY","NY","PRIMARY",42.66,-73.79,"NA-US-NY-ALBANY","false",,,
"12228","UNIQUE","ALBANY","NY","PRIMARY",42.66,-73.79,"NA-US-NY-ALBANY","false",,,
"12229","UNIQUE","ALBANY","NY","PRIMARY",42.66,-73.79,"NA-US-NY-ALBANY","false",,,
"12230","UNIQUE","ALBANY","NY","PRIMARY",42.66,-73.79,"NA-US-NY-ALBANY","false",,,
"12231","UNIQUE","ALBANY","NY","PRIMARY",42.66,-73.79,"NA-US-NY-ALBANY","false",,,
"12232","UNIQUE","ALBANY","NY","PRIMARY",42.66,-73.79,"NA-US-NY-ALBANY","false",,,
"12233","UNIQUE","ALBANY","NY","PRIMARY",42.66,-73.79,"NA-US-NY-ALBANY","false",,,
"12234","UNIQUE","ALBANY","NY","PRIMARY",42.66,-73.79,"NA-US-NY-ALBANY","false",,,
"12235","UNIQUE","ALBANY","NY","PRIMARY",42.66,-73.79,"NA-US-NY-ALBANY","false",,,
"12236","UNIQUE","ALBANY","NY","PRIMARY",42.66,-73.79,"NA-US-NY-ALBANY","false",,,
"12237","UNIQUE","ALBANY","NY","PRIMARY",42.66,-73.79,"NA-US-NY-ALBANY","false",,,
"12238","UNIQUE","ALBANY","NY","PRIMARY",42.66,-73.79,"NA-US-NY-ALBANY","false",,,
"12239","UNIQUE","ALBANY","NY","PRIMARY",42.66,-73.79,"NA-US-NY-ALBANY","false",,,
"12240","UNIQUE","ALBANY","NY","PRIMARY",42.66,-73.79,"NA-US-NY-ALBANY","false",,,
"12241","UNIQUE","ALBANY","NY","PRIMARY",42.66,-73.79,"NA-US-NY-ALBANY","false",,,
"12242","UNIQUE","ALBANY","NY","PRIMARY",42.66,-73.79,"NA-US-NY-ALBANY","false",,,
"12243","UNIQUE","ALBANY","NY","PRIMARY",42.66,-73.79,"NA-US-NY-ALBANY","false",,,
"12244","UNIQUE","ALBANY","NY","PRIMARY",42.66,-73.79,"NA-US-NY-ALBANY","false",,,
"12245","UNIQUE","ALBANY","NY","PRIMARY",42.66,-73.79,"NA-US-NY-ALBANY","false",,,
"12246","UNIQUE","ALBANY","NY","PRIMARY",42.66,-73.79,"NA-US-NY-ALBANY","false",,,
"12247","STANDARD","ALBANY","NY","PRIMARY",42.66,-73.79,"NA-US-NY-ALBANY","false",,,
"12248","UNIQUE","ALBANY","NY","PRIMARY",42.66,-73.79,"NA-US-NY-ALBANY","false",,,
"12249","UNIQUE","ALBANY","NY","PRIMARY",42.66,-73.79,"NA-US-NY-ALBANY","false",,,
"12250","UNIQUE","ALBANY","NY","PRIMARY",42.66,-73.79,"NA-US-NY-ALBANY","false",,,
"12252","UNIQUE","ALBANY","NY","PRIMARY",42.66,-73.79,"NA-US-NY-ALBANY","false",,,
"12255","UNIQUE","ALBANY","NY","PRIMARY",42.66,-73.79,"NA-US-NY-ALBANY","false",,,
"12256","UNIQUE","ALBANY","NY","PRIMARY",42.66,-73.79,"NA-US-NY-ALBANY","false",,,
"12257","UNIQUE","ALBANY","NY","PRIMARY",42.66,-73.79,"NA-US-NY-ALBANY","false",,,
"12260","STANDARD","ALBANY","NY","PRIMARY",42.66,-73.79,"NA-US-NY-ALBANY","false",,,
"12261","UNIQUE","ALBANY","NY","PRIMARY",42.66,-73.79,"NA-US-NY-ALBANY","false",,,
"12288","UNIQUE","ALBANY","NY","PRIMARY",42.66,-73.79,"NA-US-NY-ALBANY","false",,,
"12007","STANDARD","ALCOVE","NY","PRIMARY",42.45,-74.03,"NA-US-NY-ALCOVE","false",,,
"13301","STANDARD","ALDER CREEK","NY","PRIMARY",43.42,-75.22,"NA-US-NY-ALDER CREEK","false",,,
"13607","STANDARD","ALEXANDRIA BAY","NY","PRIMARY",44.33,-75.91,"NA-US-NY-ALEXANDRIA BAY","false",1076,1759,28729100
"12009","STANDARD","ALTAMONT","NY","PRIMARY",42.70,-74.03,"NA-US-NY-ALTAMONT","false",3502,6187,170041565
"13302","STANDARD","ALTMAR","NY","PRIMARY",43.51,-76.00,"NA-US-NY-ALTMAR","false",657,1196,18582856
"12910","STANDARD","ALTONA","NY","PRIMARY",44.89,-73.65,"NA-US-NY-ALTONA","false",795,1436,25732150
"12010","STANDARD","AMSTERDAM","NY","PRIMARY",42.94,-74.19,"NA-US-NY-AMSTERDAM","false",13521,22566,418239072
"13731","STANDARD","ANDES","NY","PRIMARY",42.18,-74.78,"NA-US-NY-ANDES","false",524,853,14291486
"13740","STANDARD","BOVINA CENTER","NY","PRIMARY",42.26,-74.78,"NA-US-NY-BOVINA CENTER","false",,,
"13608","STANDARD","ANTWERP","NY","PRIMARY",44.19,-75.60,"NA-US-NY-ANTWERP","false",677,1275,20903879
"13671","PO BOX","OXBOW","NY","PRIMARY",44.28,-75.62,"NA-US-NY-OXBOW","false",,,
"13732","STANDARD","APALACHIN","NY","PRIMARY",42.07,-76.16,"NA-US-NY-APALACHIN","false",3966,7253,167062976
"13020","PO BOX","APULIA STATION","NY","PRIMARY",42.81,-76.07,"NA-US-NY-APULIA STATION","false",,,
"12809","STANDARD","ARGYLE","NY","PRIMARY",43.23,-73.49,"NA-US-NY-ARGYLE","false",1685,2994,55154197
"12015","STANDARD","ATHENS","NY","PRIMARY",42.26,-73.81,"NA-US-NY-ATHENS","false",1623,2840,68064295
"12810","STANDARD","ATHOL","NY","PRIMARY",43.48,-73.89,"NA-US-NY-ATHOL","false",306,541,8607361
"13021","STANDARD","AUBURN","NY","PRIMARY",42.93,-76.56,"NA-US-NY-AUBURN","false",18689,31058,623054099
"13022","PO BOX","AUBURN","NY","PRIMARY",42.93,-76.56,"NA-US-NY-AUBURN","false",,,
"13024","UNIQUE","AUBURN","NY","PRIMARY",42.93,-76.56,"NA-US-NY-AUBURN","false",,,
"13026","STANDARD","AURORA","NY","PRIMARY",42.75,-76.70,"NA-US-NY-AURORA","false",632,1098,22850805
"12912","STANDARD","AU SABLE FORKS","NY","PRIMARY",44.47,-73.78,"NA-US-NY-AU SABLE FORKS","false",1018,1778,27676539
"12017","STANDARD","AUSTERLITZ","NY","PRIMARY",42.32,-73.47,"NA-US-NY-AUSTERLITZ","false",,,
"13303","STANDARD","AVA","NY","PRIMARY",43.41,-75.47,"NA-US-NY-AVA","false",539,977,20525543
"12018","STANDARD","AVERILL PARK","NY","PRIMARY",42.63,-73.55,"NA-US-NY-AVERILL PARK","false",3822,6808,180449562
"13733","STANDARD","BAINBRIDGE","NY","PRIMARY",42.29,-75.48,"NA-US-NY-BAINBRIDGE","false",2377,4218,73013301
"12811","PO BOX","BAKERS MILLS","NY","PRIMARY",43.61,-74.07,"NA-US-NY-BAKERS MILLS","false",,,
"13027","STANDARD","BALDWINSVILLE","NY","PRIMARY",43.15,-76.33,"NA-US-NY-BALDWINSVILLE","false",15658,27650,728067119
"12020","STANDARD","BALLSTON SPA","NY","PRIMARY",43.00,-73.85,"NA-US-NY-BALLSTON SPA","false",14999,26539,674139111
"13304","STANDARD","BARNEVELD","NY","PRIMARY",43.27,-75.18,"NA-US-NY-BARNEVELD","false",907,1556,37925684
"13734","STANDARD","BARTON","NY","PRIMARY",42.04,-76.44,"NA-US-NY-BARTON","false",934,1739,29350802
"13840","PO BOX","SMITHBORO","NY","PRIMARY",42.03,-76.40,"NA-US-NY-SMITHBORO","false",,,
"13305","PO BOX","BEAVER FALLS","NY","PRIMARY",43.87,-75.44,"NA-US-NY-BEAVER FALLS","false",,,
"13611","PO BOX","BELLEVILLE","NY","PRIMARY",43.78,-76.11,"NA-US-NY-BELLEVILLE","false",,,
"13736","STANDARD","BERKSHIRE","NY","PRIMARY",42.30,-76.18,"NA-US-NY-BERKSHIRE","false",1121,2030,36017236
"12022","STANDARD","BERLIN","NY","PRIMARY",42.70,-73.38,"NA-US-NY-BERLIN","false",465,817,14628737
"12023","STANDARD","BERNE","NY","PRIMARY",42.62,-74.13,"NA-US-NY-BERNE","false",1010,1790,40685719
"13028","STANDARD","BERNHARDS BAY","NY","PRIMARY",43.29,-75.93,"NA-US-NY-BERNHARDS BAY","false",570,1020,18541726
"13737","PO BOX","BIBLE SCHOOL PARK","NY","PRIMARY",42.10,-75.97,"NA-US-NY-BIBLE SCHOOL PARK","false",,,
"13901","STANDARD","BINGHAMTON","NY","PRIMARY",42.10,-75.91,"NA-US-NY-BINGHAMTON","false",8947,14798,290718530
"13902","PO BOX","BINGHAMTON","NY","PRIMARY",42.10,-75.91,"NA-US-NY-BINGHAMTON","false",487,662,11372241
"13903","STANDARD","BINGHAMTON","NY","PRIMARY",42.10,-75.91,"NA-US-NY-BINGHAMTON","false",8963,14883,309780165
"13904","STANDARD","BINGHAMTON","NY","PRIMARY",42.10,-75.91,"NA-US-NY-BINGHAMTON","false",4322,7084,129448769
"13905","STANDARD","BINGHAMTON","NY","PRIMARY",42.10,-75.91,"NA-US-NY-BINGHAMTON","false",11866,18513,337525372
"13612","STANDARD","BLACK RIVER","NY","PRIMARY",44.00,-75.79,"NA-US-NY-BLACK RIVER","false",1277,2343,43887333
"13738","PO BOX","BLODGETT MILLS","NY","PRIMARY",42.56,-76.12,"NA-US-NY-BLODGETT MILLS","false",,,
"12913","STANDARD","BLOOMINGDALE","NY","PRIMARY",44.42,-74.10,"NA-US-NY-BLOOMINGDALE","false",528,931,17546271
"13739","STANDARD","BLOOMVILLE","NY","PRIMARY",42.33,-74.80,"NA-US-NY-BLOOMVILLE","false",444,777,12323493
"13308","STANDARD","BLOSSVALE","NY","PRIMARY",43.27,-75.64,"NA-US-NY-BLOSSVALE","false",1524,2681,45726802
"13401","PO BOX","MC CONNELLSVILLE","NY","PRIMARY",43.27,-75.69,"NA-US-NY-MC CONNELLSVILLE","false",,,
"12812","STANDARD","BLUE MOUNTAIN LAKE","NY","PRIMARY",43.87,-74.44,"NA-US-NY-BLUE MOUNTAIN LAKE","false",,,
"12814","STANDARD","BOLTON LANDING","NY","PRIMARY",43.55,-73.65,"NA-US-NY-BOLTON LANDING","false",902,1449,24924603
"12914","STANDARD","BOMBAY","NY","PRIMARY",44.93,-74.59,"NA-US-NY-BOMBAY","false",339,616,9393897
"13309","STANDARD","BOONVILLE","NY","PRIMARY",43.48,-75.33,"NA-US-NY-BOONVILLE","false",2783,4869,82004019
"13310","STANDARD","BOUCKVILLE","NY","PRIMARY",42.88,-75.55,"NA-US-NY-BOUCKVILLE","false",314,548,9782311
"12024","STANDARD","BRAINARD","NY","PRIMARY",42.48,-73.54,"NA-US-NY-BRAINARD","false",,,
"12915","PO BOX","BRAINARDSVILLE","NY","PRIMARY",44.86,-74.02,"NA-US-NY-BRAINARDSVILLE","false",,,
"12815","STANDARD","BRANT LAKE","NY","PRIMARY",43.71,-73.69,"NA-US-NY-BRANT LAKE","false",526,889,15535984
"13613","STANDARD","BRASHER FALLS","NY","PRIMARY",44.80,-74.79,"NA-US-NY-BRASHER FALLS","false",980,1777,29696009
"13029","STANDARD","BREWERTON","NY","PRIMARY",43.23,-76.14,"NA-US-NY-BREWERTON","false",3345,6090,152592405
"13030","STANDARD","BRIDGEPORT","NY","PRIMARY",42.91,-76.75,"NA-US-NY-BRIDGEPORT","false",2089,3553,74983228
"13313","PO BOX","BRIDGEWATER","NY","PRIMARY",42.87,-75.25,"NA-US-NY-BRIDGEWATER","false",319,560,8028371
"13614","STANDARD","BRIER HILL","NY","PRIMARY",44.54,-75.68,"NA-US-NY-BRIER HILL","false",,,
"12025","STANDARD","BROADALBIN","NY","PRIMARY",43.05,-74.19,"NA-US-NY-BROADALBIN","false",2719,4771,96336694
"13314","STANDARD","BROOKFIELD","NY","PRIMARY",42.81,-75.31,"NA-US-NY-BROOKFIELD","false",252,454,6364756
"13418","STANDARD","NORTH BROOKFIELD","NY","PRIMARY",42.85,-75.36,"NA-US-NY-NORTH BROOKFIELD","false",,,
"13615","PO BOX","BROWNVILLE","NY","PRIMARY",44.00,-75.98,"NA-US-NY-BROWNVILLE","false",587,1099,21259454
"12916","STANDARD","BRUSHTON","NY","PRIMARY",44.83,-74.51,"NA-US-NY-BRUSHTON","false",900,1630,25590932
"12917","STANDARD","BURKE","NY","PRIMARY",44.90,-74.17,"NA-US-NY-BURKE","false",625,1128,18339078
"13315","STANDARD","BURLINGTON FLATS","NY","PRIMARY",42.74,-75.18,"NA-US-NY-BURLINGTON FLATS","false",590,1068,17554715
"13342","STANDARD","GARRATTSVILLE","NY","PRIMARY",42.64,-75.17,"NA-US-NY-GARRATTSVILLE","false",,,
"13415","STANDARD","NEW LISBON","NY","PRIMARY",42.58,-75.18,"NA-US-NY-NEW LISBON","false",,,
"12019","STANDARD","BALLSTON LAKE","NY","PRIMARY",42.92,-73.84,"NA-US-NY-BALLSTON LAKE","false",7249,13129,375912405
"12027","STANDARD","BURNT HILLS","NY","PRIMARY",42.91,-73.90,"NA-US-NY-BURNT HILLS","false",2004,3731,99597993
"12918","STANDARD","CADYVILLE","NY","PRIMARY",44.66,-73.68,"NA-US-NY-CADYVILLE","false",1154,2062,42445800
"13616","STANDARD","CALCIUM","NY","PRIMARY",44.03,-75.84,"NA-US-NY-CALCIUM","false",740,1340,21326989
"12816","STANDARD","CAMBRIDGE","NY","PRIMARY",43.02,-73.38,"NA-US-NY-CAMBRIDGE","false",2187,3769,64661243
"13316","STANDARD","CAMDEN","NY","PRIMARY",43.33,-75.74,"NA-US-NY-CAMDEN","false",2865,5208,90641701
"13031","STANDARD","CAMILLUS","NY","PRIMARY",43.03,-76.30,"NA-US-NY-CAMILLUS","false",8117,14099,340806614
"12029","STANDARD","CANAAN","NY","PRIMARY",42.41,-73.41,"NA-US-NY-CANAAN","false",527,903,19303525
"13317","STANDARD","CANAJOHARIE","NY","PRIMARY",42.90,-74.57,"NA-US-NY-CANAJOHARIE","false",1672,2925,52718697
"13032","STANDARD","CANASTOTA","NY","PRIMARY",43.08,-75.75,"NA-US-NY-CANASTOTA","false",5950,10386,199644445
"13743","STANDARD","CANDOR","NY","PRIMARY",42.23,-76.34,"NA-US-NY-CANDOR","false",1742,3127,57297782
"13617","STANDARD","CANTON","NY","PRIMARY",44.59,-75.17,"NA-US-NY-CANTON","false",4012,6890,136461829
"13618","STANDARD","CAPE VINCENT","NY","PRIMARY",44.12,-76.33,"NA-US-NY-CAPE VINCENT","false",918,1612,24998072
"12031","STANDARD","CARLISLE","NY","PRIMARY",42.74,-74.45,"NA-US-NY-CARLISLE","false",,,
"12032","STANDARD","CAROGA LAKE","NY","PRIMARY",43.13,-74.48,"NA-US-NY-CAROGA LAKE","false",522,878,14313844
"13619","STANDARD","CARTHAGE","NY","PRIMARY",43.98,-75.60,"NA-US-NY-CARTHAGE","false",4331,7939,136713397
"13631","PO BOX","DENMARK","NY","PRIMARY",43.89,-75.58,"NA-US-NY-DENMARK","false",,,
"13318","STANDARD","CASSVILLE","NY","PRIMARY",42.94,-75.25,"NA-US-NY-CASSVILLE","false",567,1047,18883382
"13744","STANDARD","CASTLE CREEK","NY","PRIMARY",42.22,-75.91,"NA-US-NY-CASTLE CREEK","false",573,1008,18508243
"12033","STANDARD","CASTLETON ON HUDSON","NY","PRIMARY",42.53,-73.70,"NA-US-NY-CASTLETON ON HUDSON","false",3971,6953,182790908
"13620","STANDARD","CASTORLAND","NY","PRIMARY",43.88,-75.51,"NA-US-NY-CASTORLAND","false",854,1612,25381101
"13033","STANDARD","CATO","NY","PRIMARY",43.16,-76.57,"NA-US-NY-CATO","false",1704,3115,59363468
"13034","STANDARD","CAYUGA","NY","PRIMARY",42.91,-76.72,"NA-US-NY-CAYUGA","false",834,1505,30953085
"13035","STANDARD","CAZENOVIA","NY","PRIMARY",42.92,-75.85,"NA-US-NY-CAZENOVIA","false",3703,6634,185903236
"12035","STANDARD","CENTRAL BRIDGE","NY","PRIMARY",42.70,-74.33,"NA-US-NY-CENTRAL BRIDGE","false",464,785,14033973
"13036","STANDARD","CENTRAL SQUARE","NY","PRIMARY",43.28,-76.14,"NA-US-NY-CENTRAL SQUARE","false",4146,7311,147945006
"13319","STANDARD","CHADWICKS","NY","PRIMARY",43.02,-75.27,"NA-US-NY-CHADWICKS","false",483,805,13719838
"12919","STANDARD","CHAMPLAIN","NY","PRIMARY",44.98,-73.44,"NA-US-NY-CHAMPLAIN","false",1681,2916,56808221
"12036","STANDARD","CHARLOTTEVILLE","NY","PRIMARY",42.53,-74.68,"NA-US-NY-CHARLOTTEVILLE","false",,,
"13621","STANDARD","CHASE MILLS","NY","PRIMARY",44.86,-75.07,"NA-US-NY-CHASE MILLS","false",285,512,9034011
"12920","STANDARD","CHATEAUGAY","NY","PRIMARY",44.92,-74.08,"NA-US-NY-CHATEAUGAY","false",1056,1918,34981409
"12037","STANDARD","CHATHAM","NY","PRIMARY",42.36,-73.59,"NA-US-NY-CHATHAM","false",1811,3004,61165887
"13622","STANDARD","CHAUMONT","NY","PRIMARY",44.06,-76.13,"NA-US-NY-CHAUMONT","false",1034,1856,32447692
"12921","STANDARD","CHAZY","NY","PRIMARY",44.88,-73.43,"NA-US-NY-CHAZY","false",1197,2125,49678943
"13745","PO BOX","CHENANGO BRIDGE","NY","PRIMARY",42.16,-75.86,"NA-US-NY-CHENANGO BRIDGE","false",,,
"13746","STANDARD","CHENANGO FORKS","NY","PRIMARY",42.23,-75.84,"NA-US-NY-CHENANGO FORKS","false",1285,2348,44362448
"12040","PO BOX","CHERRY PLAIN","NY","PRIMARY",42.66,-73.37,"NA-US-NY-CHERRY PLAIN","false",,,
"13320","STANDARD","CHERRY VALLEY","NY","PRIMARY",42.79,-74.75,"NA-US-NY-CHERRY VALLEY","false",934,1642,24912132
"13450","STANDARD","ROSEBOOM","NY","PRIMARY",42.74,-74.77,"NA-US-NY-ROSEBOOM","false",,,
"12817","STANDARD","CHESTERTOWN","NY","PRIMARY",43.63,-73.80,"NA-US-NY-CHESTERTOWN","false",1159,1974,30807636
"12922","STANDARD","CHILDWOLD","NY","PRIMARY",44.28,-74.67,"NA-US-NY-CHILDWOLD","false",,,
"13623","PO BOX","CHIPPEWA BAY","NY","PRIMARY",44.44,-75.74,"NA-US-NY-CHIPPEWA BAY","false",,,
"13037","STANDARD","CHITTENANGO","NY","PRIMARY",43.04,-75.87,"NA-US-NY-CHITTENANGO","false",4286,7640,165223974
"12923","STANDARD","CHURUBUSCO","NY","PRIMARY",44.95,-73.92,"NA-US-NY-CHURUBUSCO","false",,,
"13040","STANDARD","CINCINNATUS","NY","PRIMARY",42.54,-75.89,"NA-US-NY-CINCINNATUS","false",1221,2228,37199935
"13321","PO BOX","CLARK MILLS","NY","PRIMARY",43.08,-75.37,"NA-US-NY-CLARK MILLS","false",604,966,16827058
"12041","STANDARD","CLARKSVILLE","NY","PRIMARY",42.56,-73.97,"NA-US-NY-CLARKSVILLE","false",283,511,10791721
"13039","STANDARD","CICERO","NY","PRIMARY",43.17,-76.11,"NA-US-NY-CICERO","false",8376,15407,412761966
"13041","STANDARD","CLAY","NY","PRIMARY",43.18,-76.17,"NA-US-NY-CLAY","false",5099,9355,231780732
"13624","STANDARD","CLAYTON","NY","PRIMARY",44.23,-76.08,"NA-US-NY-CLAYTON","false",2251,3954,71301248
"13322","STANDARD","CLAYVILLE","NY","PRIMARY",42.97,-75.25,"NA-US-NY-CLAYVILLE","false",590,1023,19353115
"12819","STANDARD","CLEMONS","NY","PRIMARY",43.63,-73.43,"NA-US-NY-CLEMONS","false",,,
"13042","STANDARD","CLEVELAND","NY","PRIMARY",43.23,-75.88,"NA-US-NY-CLEVELAND","false",1026,1823,34588866
"12820","PO BOX","CLEVERDALE","NY","PRIMARY",43.31,-73.64,"NA-US-NY-CLEVERDALE","false",,,
"12065","STANDARD","CLIFTON PARK","NY","PRIMARY",42.85,-73.80,"NA-US-NY-CLIFTON PARK","false",21459,37357,1132081501
"12042","STANDARD","CLIMAX","NY","PRIMARY",42.37,-73.86,"NA-US-NY-CLIMAX","false",,,
"13323","STANDARD","CLINTON","NY","PRIMARY",43.04,-75.37,"NA-US-NY-CLINTON","false",4755,8049,200245435
"13043","PO BOX","CLOCKVILLE","NY","PRIMARY",43.04,-75.74,"NA-US-NY-CLOCKVILLE","false",,,
"12043","STANDARD","COBLESKILL","NY","PRIMARY",42.67,-74.48,"NA-US-NY-COBLESKILL","false",3231,5489,105981908
"12045","PO BOX","COEYMANS","NY","PRIMARY",42.48,-73.83,"NA-US-NY-COEYMANS","false",303,501,10738479
"12046","STANDARD","COEYMANS HOLLOW","NY","PRIMARY",42.48,-73.92,"NA-US-NY-COEYMANS HOLLOW","false",367,626,15236332
"12047","STANDARD","COHOES","NY","PRIMARY",42.77,-73.70,"NA-US-NY-COHOES","false",9568,15353,339693561
"13324","STANDARD","COLD BROOK","NY","PRIMARY",43.24,-75.03,"NA-US-NY-COLD BROOK","false",911,1634,26961152
"13747","PO BOX","COLLIERSVILLE","NY","PRIMARY",42.49,-74.98,"NA-US-NY-COLLIERSVILLE","false",,,
"13625","STANDARD","COLTON","NY","PRIMARY",44.32,-74.82,"NA-US-NY-COLTON","false",880,1560,28927081
"12050","PO BOX","COLUMBIAVILLE","NY","PRIMARY",42.32,-73.76,"NA-US-NY-COLUMBIAVILLE","false",,,
"12821","STANDARD","COMSTOCK","NY","PRIMARY",43.45,-73.37,"NA-US-NY-COMSTOCK","false",,,
"13748","STANDARD","CONKLIN","NY","PRIMARY",42.03,-75.80,"NA-US-NY-CONKLIN","false",1942,3378,62871693
"12926","STANDARD","CONSTABLE","NY","PRIMARY",44.93,-74.28,"NA-US-NY-CONSTABLE","false",926,1653,26221080
"13325","STANDARD","CONSTABLEVILLE","NY","PRIMARY",43.56,-75.42,"NA-US-NY-CONSTABLEVILLE","false",441,758,11383710
"13044","STANDARD","CONSTANTIA","NY","PRIMARY",43.25,-76.00,"NA-US-NY-CONSTANTIA","false",1250,2224,46403543
"13326","STANDARD","COOPERSTOWN","NY","PRIMARY",42.70,-74.92,"NA-US-NY-COOPERSTOWN","false",2722,4529,110807575
"13626","STANDARD","COPENHAGEN","NY","PRIMARY",43.89,-75.67,"NA-US-NY-COPENHAGEN","false",958,1753,32011626
"13627","PO BOX","DEER RIVER","NY","PRIMARY",43.94,-75.59,"NA-US-NY-DEER RIVER","false",,,
"13749","PO BOX","CORBETTSVILLE","NY","PRIMARY",42.01,-75.79,"NA-US-NY-CORBETTSVILLE","false",,,
"12822","STANDARD","CORINTH","NY","PRIMARY",43.24,-73.83,"NA-US-NY-CORINTH","false",2846,5024,90048152
"13045","STANDARD","CORTLAND","NY","PRIMARY",42.60,-76.18,"NA-US-NY-CORTLAND","false",11579,19439,385519495
"12823","STANDARD","COSSAYUNA","NY","PRIMARY",43.17,-73.40,"NA-US-NY-COSSAYUNA","false",,,
"12051","STANDARD","COXSACKIE","NY","PRIMARY",42.35,-73.80,"NA-US-NY-COXSACKIE","false",1756,2955,66666463
"12192","STANDARD","WEST COXSACKIE","NY","PRIMARY",42.40,-73.81,"NA-US-NY-WEST COXSACKIE","false",731,1254,26391056
"12927","PO BOX","CRANBERRY LAKE","NY","PRIMARY",44.22,-74.83,"NA-US-NY-CRANBERRY LAKE","false",,,
"13327","STANDARD","CROGHAN","NY","PRIMARY",43.89,-75.39,"NA-US-NY-CROGHAN","false",974,1744,27278018
"12052","STANDARD","CROPSEYVILLE","NY","PRIMARY",42.76,-73.47,"NA-US-NY-CROPSEYVILLE","false",700,1252,29498481
"12928","STANDARD","CROWN POINT","NY","PRIMARY",43.95,-73.53,"NA-US-NY-CROWN POINT","false",914,1627,28955085
"12929","PO BOX","DANNEMORA","NY","PRIMARY",44.72,-73.71,"NA-US-NY-DANNEMORA","false",637,1124,22005732
"13750","STANDARD","DAVENPORT","NY","PRIMARY",42.47,-74.84,"NA-US-NY-DAVENPORT","false",485,869,12851643
"13751","STANDARD","DAVENPORT CENTER","NY","PRIMARY",42.44,-74.91,"NA-US-NY-DAVENPORT CENTER","false",,,
"13328","STANDARD","DEANSBORO","NY","PRIMARY",42.99,-75.42,"NA-US-NY-DEANSBORO","false",588,1010,18879793
"13628","PO BOX","DEFERIET","NY","PRIMARY",44.03,-75.67,"NA-US-NY-DEFERIET","false",,,
"13630","STANDARD","DE KALB JUNCTION","NY","PRIMARY",44.48,-75.30,"NA-US-NY-DE KALB JUNCTION","false",548,1010,16068908
"12053","STANDARD","DELANSON","NY","PRIMARY",42.74,-74.18,"NA-US-NY-DELANSON","false",2093,3842,99351136
"13752","STANDARD","DELANCEY","NY","PRIMARY",42.20,-74.97,"NA-US-NY-DELANCEY","false",361,616,9364710
"13753","STANDARD","DELHI","NY","PRIMARY",42.27,-74.91,"NA-US-NY-DELHI","false",2001,3344,57610842
"12054","STANDARD","DELMAR","NY","PRIMARY",42.62,-73.83,"NA-US-NY-DELMAR","false",8773,15544,496278076
"13051","PO BOX","DELPHI FALLS","NY","PRIMARY",42.87,-75.91,"NA-US-NY-DELPHI FALLS","false",,,
"13632","PO BOX","DEPAUVILLE","NY","PRIMARY",44.13,-76.01,"NA-US-NY-DEPAUVILLE","false",,,
"13633","STANDARD","DE PEYSTER","NY","PRIMARY",44.53,-75.41,"NA-US-NY-DE PEYSTER","false",,,
"13754","STANDARD","DEPOSIT","NY","PRIMARY",42.06,-75.42,"NA-US-NY-DEPOSIT","false",1495,2640,39596775
"13052","STANDARD","DE RUYTER","NY","PRIMARY",42.75,-75.86,"NA-US-NY-DE RUYTER","false",881,1563,27038166
"13634","STANDARD","DEXTER","NY","PRIMARY",44.00,-76.04,"NA-US-NY-DEXTER","false",1807,3229,62054489
"13657","PO BOX","LIMERICK","NY","PRIMARY",44.03,-76.01,"NA-US-NY-LIMERICK","false",,,
